EmployeeID,Gender,Age,BusinessTravel,Department,DistanceFromHomeKM,Education,EducationField,JobRole,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrentManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
DE22-FB63,Female,22,Some Travel,Technology,2,1,Information Systems,Software Engineer,24422,No,11-02-2019,Yes,1,0,0,1,01-03-2016,5,2,4,3,1,5,5,4
A366-C17A,Male,42,Some Travel,Technology,34,4,Business Studies,Machine Learning Engineer,126463,No,04-04-2012,No,10,0,1,8,01-03-2016,3,4,4,3,2,3,3,3
EACC-D1F6,Male,25,Some Travel,Technology,20,3,Computer Science,Data Scientist,27673,Yes,05-05-2017,Yes,3,2,3,1,02-03-2016,3,2,4,1,1,3,5,5
21B3-8491,Male,42,Some Travel,Technology,37,4,Computer Science,Analytics Manager,244114,No,28-05-2013,No,9,6,7,0,02-03-2016,4,4,2,2,2,5,4,3
C57E-6E4F,Male,24,No Travel ,Technology,35,3,Computer Science,Data Scientist,32502,Yes,06-02-2018,Yes,1,1,1,0,03-03-2016,4,3,5,3,2,4,5,5
CC2F-670E,Male,29,Frequent Traveller,Technology,26,3,Computer Science,Data Scientist,78541,Yes,23-02-2013,Yes,6,5,5,2,03-03-2016,3,2,5,1,1,3,4,3
0D8F-C0F3,Female,29,Some Travel,Technology,44,3,Business Studies,Data Scientist,67578,No,10-06-2013,Yes,1,0,0,0,06-04-2013,5,5,3,1,1,4,4,3
FD0B-7B0A,Female,27,Some Travel,Sales,21,1,Marketing,Sales Representative,22648,Yes,12-01-2016,Yes,1,0,0,0,03-03-2016,3,4,3,2,2,5,4,3
0322-D46B,Male,32,Some Travel,Sales,39,4,Marketing ,Sales Executive,105748,No,28-03-2012,No,10,0,1,8,03-03-2016,5,5,2,1,3,2,4,3
06B9-B79D,Female,21,Some Travel,Sales,36,3,Marketing,Sales Executive,76057,No,12-12-2020,Yes,1,0,0,0,04-03-2016,5,4,4,2,1,2,5,4
1054-9C3B,Female,30,Some Travel,Technology,1,4,Other,Data Scientist,40285,Yes,21-03-2013,Yes,1,1,1,0,05-03-2016,4,2,5,2,3,4,5,5
155B-42BE,Female,25,Some Travel,Sales,38,2,Marketing ,Sales Executive,57018,No,21-02-2015,Yes,1,0,0,0,05-03-2016,4,5,3,3,2,4,5,5
5222-EBE1,Male,30,Some Travel,Technology,14,4,Computer Science,Machine Learning Engineer,194823,No,01-04-2012,No,10,4,9,8,05-03-2016,4,5,3,2,2,3,3,3
B1EC-849B,Female,28,Some Travel,Sales,1,4,Marketing ,Sales Executive,87039,No,13-05-2012,No,10,3,5,4,05-03-2016,3,3,4,2,0,5,4,4
8567-5B27,Female,28,Frequent Traveller,Sales,32,1,Technical Degree,Sales Representative,53439,Yes,27-04-2012,Yes,3,0,0,1,06-03-2016,5,3,4,2,0,2,3,2
D970-9F5E,Female,29,Some Travel,Technology,36,3,Computer Science,Data Scientist,46813,No,29-05-2014,Yes,6,1,1,1,06-03-2016,4,3,4,1,0,4,4,4
EAB1-2EB2,Female,21,Some Travel,Technology,8,3,Business Studies,Data Scientist,36534,No,24-05-2019,Yes,0,0,0,0,06-03-2016,3,2,5,1,1,5,3,3
076F-8AA3,Male,39,Some Travel,Technology,5,2,Computer Science,Data Scientist,58685,No,08-03-2012,Yes,9,6,6,2,07-04-2013,4,2,3,2,1,3,3,3
7EE7-2C43,Female,29,Some Travel,Technology,9,4,Computer Science,Data Scientist,48321,Yes,26-10-2013,Yes,7,2,3,2,07-03-2016,5,3,2,3,0,2,3,3
D954-6402,Male,25,Some Travel,Sales,14,3,Marketing ,Sales Executive,123307,Yes,23-12-2015,Yes,7,2,3,1,07-03-2016,3,3,5,1,1,2,5,5
73CF-4956,Female,32,Some Travel,Technology,42,4,Computer Science,Data Scientist,102022,No,12-01-2012,No,10,4,5,8,07-03-2016,5,4,5,2,1,5,3,3
E3B6-49F8,Male,20,Some Travel,Technology,23,3,Business Studies,Software Engineer,33632,No,28-09-2022,Yes,0,0,0,0,07-03-2016,3,5,5,3,3,3,3,2
4B6E-3C21,Female,32,Some Travel,Sales,29,4,Economics,Sales Executive,68043,No,25-09-2013,Yes,8,0,1,6,09-03-2016,3,4,3,1,1,2,3,2
40A9-8EB0,Female,39,Some Travel,Technology,31,3,Information Systems,Software Engineer,90017,Yes,07-02-2012,No,10,7,7,3,09-03-2016,4,4,3,1,3,2,3,3
0C23-26DD,Female,35,Some Travel,Sales,23,3,Economics,Sales Representative,81389,No,11-03-2013,No,9,3,7,5,09-03-2016,4,5,3,3,1,5,4,4
B005-602F,Female,19,Some Travel,Technology,11,4,Computer Science,Software Engineer,27760,Yes,06-11-2022,Yes,0,0,0,0,10-03-2016,5,3,2,2,3,4,5,4
4A0E-9958,Male,26,Some Travel,Technology,6,4,Information Systems,Machine Learning Engineer,89771,Yes,04-10-2016,Yes,1,0,0,0,11-03-2016,4,4,2,1,1,2,3,2
CFE3-312D,Male,21,Frequent Traveller,Sales,36,4,Other,Sales Executive,46452,Yes,08-11-2020,Yes,1,1,1,0,11-03-2016,5,4,3,3,0,5,5,5
2FC6-7ED5,Female,44,Frequent Traveller,Technology,29,1,Computer Science,Machine Learning Engineer,303779,No,24-08-2018,No,4,0,0,0,07-04-2013,4,2,4,3,1,4,5,4
A590-DF69,Female,28,Some Travel,Technology,24,3,Computer Science,Software Engineer,71553,No,30-12-2015,No,7,6,6,0,12-03-2016,5,5,4,2,2,5,4,3
68FB-06A7,Female,43,Frequent Traveller,Sales,1,3,Marketing,Sales Executive,180996,No,10-04-2012,No,10,8,10,9,13-03-2016,5,3,5,3,0,4,3,3
2551-DD9B,Female,33,Some Travel,Technology,40,4,Computer Science,Senior Software Engineer,181244,No,15-01-2014,No,8,4,8,8,13-03-2016,4,4,4,3,3,2,4,4
56A5-271B,Non-Binary,33,Some Travel,Technology,15,4,Other,Senior Software Engineer,108095,Yes,10-10-2013,No,9,8,9,9,13-03-2016,4,2,2,1,1,4,4,3
B3FE-D332,Female,30,Some Travel,Technology,42,5,Computer Science,Software Engineer,93181,No,15-03-2013,No,9,8,9,4,13-03-2016,4,4,3,1,1,3,4,3
4F28-CFAF,Female,25,Some Travel,Sales,11,3,Marketing,Sales Executive,53930,Yes,13-09-2018,Yes,3,2,3,1,14-03-2016,5,3,3,3,1,5,5,4
7C80-94E0,Female,33,Some Travel,Technology,36,3,Computer Science,Machine Learning Engineer,88726,No,01-01-2013,No,9,8,8,6,14-03-2016,3,5,4,2,1,3,4,4
8233-2483,Female,35,Some Travel,Human Resources,7,3,Marketing ,Recruiter,47995,Yes,12-03-2012,No,10,5,6,3,14-03-2016,3,4,2,3,1,2,3,2
8A5B-3D6E,Female,24,Some Travel,Sales,25,1,Marketing,Sales Executive,105383,Yes,14-01-2016,No,6,6,6,5,15-03-2016,5,2,5,2,2,4,3,3
4500-37EB,Male,30,Frequent Traveller,Sales,40,2,Marketing,Sales Representative,44632,No,26-03-2013,Yes,1,0,0,0,16-03-2016,4,5,5,3,1,2,3,3
3BAB-C57E,Male,19,Some Travel,Technology,28,3,Information Systems,Data Scientist,26062,Yes,30-06-2021,No,1,1,1,1,,,,,,,,,
BC20-368E,Male,39,Some Travel,Sales,37,3,Marketing,Manager,265712,Yes,06-07-2021,No,1,0,0,1,,,,,,,,,
F3AE-DEF2,Male,20,Frequent Traveller,Technology,39,3,Information Systems,Machine Learning Engineer,42308,No,07-07-2021,No,1,1,1,0,,,,,,,,,
F5B1-A266,Female,22,Some Travel,Technology,34,1,Computer Science,Software Engineer,36677,No,09-07-2021,No,1,0,1,1,,,,,,,,,
2EB9-9D31,Female,27,No Travel ,Human Resources,4,3,Human Resources,HR Executive,78265,No,10-07-2021,No,1,1,1,1,,,,,,,,,
556B-374A,Male,30,Some Travel,Sales,43,3,Technical Degree,Sales Executive,135160,No,10-07-2021,No,1,1,1,0,,,,,,,,,
0B9A-B6DE,Male,19,Some Travel,Technology,4,3,Computer Science,Machine Learning Engineer,60077,No,11-07-2021,No,1,1,1,0,,,,,,,,,
D6F0-006B,Female,22,Some Travel,Technology,38,4,Computer Science,Data Scientist,31161,Yes,19-07-2021,No,1,0,0,0,,,,,,,,,
3412-9077,Male,21,Some Travel,Technology,43,4,Computer Science,Data Scientist,38749,No,21-07-2021,No,1,0,0,0,,,,,,,,,
6EB1-8442,Female,30,Frequent Traveller,Technology,32,4,Other,Senior Software Engineer,145589,Yes,30-07-2021,No,1,1,1,1,,,,,,,,,
954A-3829,Female,20,Frequent Traveller,Technology,23,3,Information Systems,Software Engineer,31801,Yes,02-08-2021,No,1,1,1,0,,,,,,,,,
4F1D-6F75,Female,19,Some Travel,Technology,33,3,Other,Senior Software Engineer,49005,No,04-08-2021,No,1,0,1,0,,,,,,,,,
2BE9-93DB,Male,19,Some Travel,Sales,5,1,Marketing ,Sales Executive,53387,No,09-08-2021,No,1,0,1,1,,,,,,,,,
ED6C-4287,Female,27,Some Travel,Technology,39,3,Computer Science,Senior Software Engineer,88122,No,11-08-2021,No,1,0,1,1,,,,,,,,,
6A3B-A838,Non-Binary,19,Some Travel,Technology,16,4,Information Systems,Data Scientist,41092,No,20-08-2021,No,1,1,1,0,,,,,,,,,
D4FD-785B,Female,19,Some Travel,Technology,7,4,Computer Science,Machine Learning Engineer,64882,Yes,23-08-2021,No,1,0,0,0,,,,,,,,,
BAA6-30C4,Female,32,Some Travel,Sales,43,3,Marketing ,Manager,202322,No,30-08-2021,No,1,0,1,0,,,,,,,,,
A81C-AB62,Male,21,No Travel ,Technology,19,2,Computer Science,Senior Software Engineer,36012,Yes,05-09-2021,No,1,1,1,1,,,,,,,,,
001A-8F88,Male,22,Some Travel,Technology,40,4,Information Systems,Software Engineer,27763,No,05-09-2021,No,1,0,1,0,,,,,,,,,
86F7-CA91,Female,21,Some Travel,Sales,36,4,Marketing ,Sales Executive,37035,No,11-09-2021,No,1,1,1,1,,,,,,,,,
F346-3882,Male,35,Some Travel,Sales,31,2,Marketing,Sales Executive,200802,No,26-09-2021,No,1,0,1,0,,,,,,,,,
BBEF-AC35,Female,21,Some Travel,Sales,10,3,Economics,Sales Executive,60769,No,27-09-2021,No,1,1,1,1,,,,,,,,,
AF04-23EA,Male,32,Some Travel,Technology,39,3,Business Studies,Analytics Manager,253019,No,28-09-2021,No,1,0,0,0,,,,,,,,,
1A9A-17A3,Female,22,No Travel ,Sales,7,4,Marketing ,Sales Executive,46546,No,29-09-2021,No,1,0,1,1,,,,,,,,,
E164-4C29,Female,21,No Travel ,Sales,15,4,Marketing ,Sales Executive,76482,No,30-09-2021,No,1,1,1,0,,,,,,,,,
C9F5-9B2C,Male,22,Frequent Traveller,Sales,11,3,Economics,Sales Representative,34432,No,30-09-2021,No,1,0,0,1,,,,,,,,,
F852-C94D,Male,21,Some Travel,Sales,43,3,Marketing ,Sales Executive,47553,No,01-10-2021,No,1,1,1,0,,,,,,,,,
AD81-458F,Male,43,Some Travel,Technology,17,3,Business Studies,Machine Learning Engineer,254834,No,05-10-2021,No,1,1,1,1,,,,,,,,,
DD00-92BB,Non-Binary,19,Some Travel,Sales,22,4,Marketing ,Sales Executive,46813,No,09-10-2021,No,1,0,0,1,,,,,,,,,
3DBF-E552,Male,49,No Travel ,Human Resources,22,4,Human Resources,HR Manager,509261,No,12-10-2021,No,1,1,1,0,,,,,,,,,
C14B-814C,Female,50,Frequent Traveller,Sales,26,4,Economics,Sales Executive,214707,No,16-10-2021,No,1,1,1,1,,,,,,,,,
0BEE-FC20,Female,49,Some Travel,Sales,43,4,Marketing ,Manager,413946,No,19-10-2021,No,1,1,1,1,,,,,,,,,
7815-7CAF,Male,21,Some Travel,Technology,40,4,Information Systems,Software Engineer,65642,No,22-10-2021,No,1,1,1,0,,,,,,,,,
9404-5428,Male,20,Some Travel,Technology,14,3,Information Systems,Software Engineer,35355,Yes,29-10-2021,No,1,0,1,1,,,,,,,,,
5F99-4E0B,Non-Binary,21,Some Travel,Human Resources,33,2,Economics,HR Executive,70809,Yes,07-11-2021,No,1,0,0,1,,,,,,,,,
B70F-B17D,Male,37,Some Travel,Technology,11,4,Information Systems,Senior Software Engineer,211375,No,09-11-2021,No,1,1,1,0,,,,,,,,,
8CF5-DC74,Female,21,Some Travel,Sales,41,2,Economics,Sales Executive,38066,No,13-11-2021,No,1,0,0,0,,,,,,,,,
11F9-3526,Female,30,Some Travel,Technology,12,2,Computer Science,Senior Software Engineer,264407,No,14-11-2021,No,1,1,1,0,,,,,,,,,
054A-0B94,Male,20,No Travel ,Technology,11,3,Computer Science,Data Scientist,26702,No,14-11-2021,No,1,1,1,0,,,,,,,,,
3F9D-8094,Male,19,Frequent Traveller,Sales,13,2,Economics,Sales Executive,65960,No,16-11-2021,No,1,0,1,0,,,,,,,,,
F33A-9C7F,Female,42,Some Travel,Technology,38,4,Computer Science,Analytics Manager,392379,No,17-11-2021,No,1,1,1,1,,,,,,,,,
F991-17F5,Female,28,Some Travel,Technology,43,4,Information Systems,Software Engineer,89527,Yes,21-11-2021,No,1,1,1,1,,,,,,,,,
5F95-70A3,Female,22,Some Travel,Technology,19,2,Information Systems,Software Engineer,60515,No,21-11-2021,No,1,1,1,1,,,,,,,,,
3CCD-CF5F,Female,31,Some Travel,Sales,13,5,Marketing,Sales Executive,183057,No,23-11-2021,No,1,1,1,1,,,,,,,,,
D5BA-1C8B,Male,21,Some Travel,Technology,34,4,Computer Science,Machine Learning Engineer,50502,Yes,23-11-2021,No,1,1,1,0,,,,,,,,,
1C86-C072,Female,38,Some Travel,Technology,27,4,Other,Engineering Manager,301332,No,25-11-2021,No,1,1,1,1,,,,,,,,,
6064-D1F0,Female,21,Some Travel,Technology,6,3,Information Systems,Software Engineer,65743,Yes,27-11-2021,No,1,0,1,0,,,,,,,,,
0375-2F04,Female,19,No Travel ,Sales,38,4,Technical Degree,Sales Executive,51673,No,30-11-2021,No,1,0,1,0,,,,,,,,,
5C56-DA86,Male,22,No Travel ,Technology,6,2,Information Systems,Machine Learning Engineer,68302,Yes,08-12-2021,No,1,1,1,0,,,,,,,,,
7985-EB3D,Male,19,Some Travel,Technology,2,2,Information Systems,Data Scientist,52260,No,09-12-2021,No,1,1,1,0,,,,,,,,,
0C54-705D,Female,50,Some Travel,Sales,37,2,Marketing,Manager,291477,No,10-12-2021,No,1,0,0,1,,,,,,,,,
E529-A8FA,Male,22,Some Travel,Technology,11,4,Information Systems,Software Engineer,22382,No,12-12-2021,No,1,0,1,1,,,,,,,,,
4DE2-9EB3,Non-Binary,22,No Travel ,Technology,7,3,Information Systems,Software Engineer,27782,No,13-12-2021,No,1,1,1,1,,,,,,,,,
37DA-C03F,Female,19,No Travel ,Technology,8,2,Computer Science,Software Engineer,54502,No,22-12-2021,No,1,0,1,1,,,,,,,,,
A663-B3DF,Female,41,Frequent Traveller,Sales,4,4,Economics,Sales Executive,175032,No,22-12-2021,No,1,0,0,0,,,,,,,,,
F9D2-5579,Female,21,Frequent Traveller,Technology,17,2,Information Systems,Senior Software Engineer,49516,No,25-12-2021,No,1,1,1,0,,,,,,,,,
0C5B-2EF4,Male,20,Some Travel,Technology,35,3,Information Systems,Software Engineer,28506,No,26-12-2021,No,1,0,1,1,,,,,,,,,
C509-6E46,Female,19,Some Travel,Technology,10,4,Computer Science,Senior Software Engineer,51802,Yes,27-12-2021,No,1,1,1,0,,,,,,,,,
8E8F-DDC8,Male,19,Some Travel,Sales,4,4,Marketing,Sales Executive,38726,Yes,28-12-2021,No,1,0,0,1,,,,,,,,,
03D5-622D,Female,21,No Travel ,Sales,43,1,Marketing,Sales Executive,54355,Yes,31-12-2021,No,1,0,1,1,,,,,,,,,
C28E-0CC3,Male,19,Some Travel,Technology,6,3,Computer Science,Software Engineer,41539,No,04-01-2022,No,0,0,0,0,,,,,,,,,
BEBB-3E92,Male,24,Frequent Traveller,Human Resources,17,5,Human Resources,HR Executive,93008,Yes,04-01-2022,No,0,0,0,0,,,,,,,,,
E911-EAF3,Female,24,Some Travel,Technology,25,1,Information Systems,Data Scientist,26973,No,10-01-2022,No,0,0,0,0,,,,,,,,,
0602-02AB,Female,35,Some Travel,Sales,36,2,Marketing,Manager,487746,No,12-01-2022,No,0,0,0,0,,,,,,,,,
860E-0FA9,Female,18,Frequent Traveller,Technology,34,4,Information Systems,Software Engineer,54085,Yes,13-01-2022,No,0,0,0,0,,,,,,,,,
A5CD-8AB8,Female,18,Some Travel,Technology,32,4,Information Systems,Software Engineer,24906,No,25-01-2022,No,0,0,0,0,,,,,,,,,
4268-9EAD,Male,24,Some Travel,Technology,9,3,Information Systems,Machine Learning Engineer,108352,Yes,26-01-2022,No,0,0,0,0,,,,,,,,,
B324-A703,Female,19,Some Travel,Technology,14,3,Computer Science,Software Engineer,36554,No,31-01-2022,No,0,0,0,0,,,,,,,,,
A12D-DAF8,Female,18,Some Travel,Sales,43,4,Economics,Sales Executive,41708,No,06-02-2022,No,0,0,0,0,,,,,,,,,
135D-DF79,Male,18,Frequent Traveller,Sales,41,4,Marketing,Sales Executive,72639,No,07-02-2022,No,0,0,0,0,,,,,,,,,
078A-E0F5,Male,18,Some Travel,Sales,18,4,Marketing,Sales Executive,52198,No,11-02-2022,No,0,0,0,0,,,,,,,,,
401F-CC71,Male,31,Some Travel,Sales,36,3,Marketing,Sales Executive,139882,No,11-02-2022,No,0,0,0,0,,,,,,,,,
141B-D354,Prefer Not To Say,21,Some Travel,Technology,43,3,Computer Science,Software Engineer,33306,No,14-02-2022,No,0,0,0,0,,,,,,,,,
2EC6-E2E0,Female,36,Frequent Traveller,Technology,29,3,Information Systems,Software Engineer,144071,No,15-02-2022,No,0,0,0,0,,,,,,,,,
9F17-01F4,Male,21,Some Travel,Technology,30,3,Computer Science,Software Engineer,38906,No,15-02-2022,No,0,0,0,0,,,,,,,,,
93FF-A33D,Male,23,Some Travel,Technology,28,3,Information Systems,Machine Learning Engineer,83064,No,15-02-2022,No,0,0,0,0,,,,,,,,,
FD1A-92C2,Female,35,Some Travel,Sales,21,4,Marketing,Sales Executive,225565,No,16-02-2022,No,0,0,0,0,,,,,,,,,
A687-74F8,Male,19,Some Travel,Technology,7,4,Business Studies,Software Engineer,29266,No,16-02-2022,No,0,0,0,0,,,,,,,,,
ECDA-E9F0,Male,21,No Travel ,Technology,20,1,Business Studies,Machine Learning Engineer,55170,No,18-02-2022,No,0,0,0,0,,,,,,,,,
22C9-83A6,Non-Binary,20,Frequent Traveller,Technology,16,3,Information Systems,Software Engineer,38717,No,19-02-2022,No,0,0,0,0,,,,,,,,,
3051-927B,Female,39,Some Travel,Human Resources,28,3,Human Resources,HR Business Partner,443218,No,21-02-2022,No,0,0,0,0,,,,,,,,,
1EA5-85A8,Male,21,Some Travel,Technology,18,2,Information Systems,Machine Learning Engineer,71821,No,21-02-2022,No,0,0,0,0,,,,,,,,,
E861-52CB,Male,26,Some Travel,Technology,37,3,Information Systems,Analytics Manager,192073,No,21-02-2022,No,0,0,0,0,,,,,,,,,
91C3-F892,Male,21,Some Travel,Technology,24,2,Information Systems,Data Scientist,34024,No,24-02-2022,No,0,0,0,0,,,,,,,,,
B6B9-E5BE,Male,21,No Travel ,Technology,20,3,Information Systems,Data Scientist,21454,No,27-02-2022,No,0,0,0,0,,,,,,,,,
5C28-D944,Male,18,Some Travel,Technology,21,3,Computer Science,Software Engineer,42946,No,02-03-2022,No,0,0,0,0,,,,,,,,,
3A0A-B70A,Male,18,No Travel ,Technology,4,3,Information Systems,Software Engineer,32191,No,07-03-2022,No,0,0,0,0,,,,,,,,,
812D-7475,Male,20,Some Travel,Technology,29,1,Computer Science,Data Scientist,20526,No,08-03-2022,No,0,0,0,0,,,,,,,,,
38D7-6BB9,Male,49,Frequent Traveller,Technology,43,3,Computer Science,Analytics Manager,368010,No,13-03-2022,No,0,0,0,0,,,,,,,,,
28CA-379D,Female,19,Some Travel,Sales,9,3,Marketing,Sales Representative,21506,No,14-03-2022,No,0,0,0,0,,,,,,,,,
7A23-F185,Male,21,No Travel ,Sales,22,3,Marketing ,Sales Executive,62828,Yes,14-03-2022,No,0,0,0,0,,,,,,,,,
64C2-2806,Male,18,Some Travel,Technology,35,5,Other,Data Scientist,36353,No,20-03-2022,No,0,0,0,0,,,,,,,,,
6BC3-7371,Female,18,No Travel ,Sales,34,3,Marketing,Sales Executive,49100,No,21-03-2022,No,0,0,0,0,,,,,,,,,
46E1-5086,Non-Binary,18,Some Travel,Sales,4,4,Marketing ,Sales Executive,74515,Yes,23-03-2022,No,0,0,0,0,,,,,,,,,
4626-5168,Male,18,Some Travel,Sales,37,4,Marketing ,Sales Representative,32480,No,25-03-2022,No,0,0,0,0,,,,,,,,,
AA6C-B0D6,Male,25,Some Travel,Sales,15,1,Marketing,Sales Executive,118961,No,07-04-2022,No,0,0,0,0,,,,,,,,,
EFF6-9543,Male,21,Some Travel,Technology,36,2,Computer Science,Software Engineer,36431,No,10-04-2022,No,0,0,0,0,,,,,,,,,
56D1-790E,Male,39,Frequent Traveller,Technology,29,3,Other,Engineering Manager,273739,Yes,12-04-2022,No,0,0,0,0,,,,,,,,,
1480-131D,Female,21,Frequent Traveller,Sales,9,3,Marketing,Sales Representative,35770,No,14-04-2022,No,0,0,0,0,,,,,,,,,
8700-828F,Male,21,Some Travel,Technology,42,3,Computer Science,Software Engineer,34257,No,16-04-2022,No,0,0,0,0,,,,,,,,,
B77D-2FBD,Female,24,Some Travel,Sales,11,3,Technical Degree,Sales Executive,58923,No,19-04-2022,No,0,0,0,0,,,,,,,,,
5A8A-1547,Non-Binary,19,Frequent Traveller,Technology,15,4,Business Studies,Software Engineer,77905,No,19-04-2022,No,0,0,0,0,,,,,,,,,
A409-0113,Male,27,Some Travel,Human Resources,4,3,Marketing ,HR Business Partner,219195,Yes,20-04-2022,No,0,0,0,0,,,,,,,,,
543B-0EE5,Male,20,Some Travel,Technology,39,3,Other,Software Engineer,20418,No,24-04-2022,No,0,0,0,0,,,,,,,,,
4795-4D3F,Male,20,Some Travel,Technology,18,4,Computer Science,Data Scientist,28544,Yes,27-04-2022,No,0,0,0,0,,,,,,,,,
BE54-B2AF,Female,20,Frequent Traveller,Technology,45,1,Computer Science,Machine Learning Engineer,46714,No,28-04-2022,No,0,0,0,0,,,,,,,,,
2114-EC1F,Male,32,Some Travel,Sales,21,4,Marketing,Sales Executive,106476,No,01-05-2022,No,0,0,0,0,,,,,,,,,
CA98-86ED,Female,34,Frequent Traveller,Technology,1,1,Information Systems,Machine Learning Engineer,178472,Yes,07-05-2022,No,0,0,0,0,,,,,,,,,
5DBA-93C9,Prefer Not To Say,21,Some Travel,Technology,26,4,Computer Science,Data Scientist,21202,No,11-05-2022,No,0,0,0,0,,,,,,,,,
CAA0-3971,Male,22,Some Travel,Sales,31,1,Marketing ,Sales Executive,51582,No,13-05-2022,No,0,0,0,0,,,,,,,,,
32F1-6903,Female,18,Frequent Traveller,Technology,10,3,Computer Science,Software Engineer,26960,No,17-05-2022,No,0,0,0,0,,,,,,,,,
14CF-051D,Male,19,Some Travel,Human Resources,18,4,Economics,Recruiter,20778,No,24-05-2022,No,0,0,0,0,,,,,,,,,
6576-8773,Male,33,Frequent Traveller,Technology,24,4,Computer Science,Machine Learning Engineer,283171,No,24-05-2022,No,0,0,0,0,,,,,,,,,
ECD4-3FF7,Male,19,Some Travel,Technology,15,3,Computer Science,Data Scientist,58408,Yes,31-05-2022,No,0,0,0,0,,,,,,,,,
B727-FCF9,Female,27,Some Travel,Technology,36,3,Information Systems,Engineering Manager,227477,No,07-06-2022,No,0,0,0,0,,,,,,,,,
26A0-5791,Male,21,Some Travel,Sales,19,4,Marketing ,Sales Representative,22696,Yes,08-06-2022,No,0,0,0,0,,,,,,,,,
CF4C-5525,Female,20,Some Travel,Technology,10,5,Computer Science,Software Engineer,32077,No,09-06-2022,No,0,0,0,0,,,,,,,,,
F749-A0E8,Female,19,Some Travel,Technology,26,4,Information Systems,Software Engineer,66119,No,12-06-2022,No,0,0,0,0,,,,,,,,,
422B-53AC,Non-Binary,29,Some Travel,Sales,29,2,Marketing ,Sales Executive,134537,Yes,16-06-2022,No,0,0,0,0,,,,,,,,,
AAD3-BCC1,Prefer Not To Say,18,Some Travel,Sales,9,3,Economics,Sales Executive,74515,No,19-06-2022,No,0,0,0,0,,,,,,,,,
F245-F338,Female,18,Frequent Traveller,Sales,26,3,Economics,Sales Executive,62054,No,21-06-2022,No,0,0,0,0,,,,,,,,,
921D-AE10,Female,46,No Travel ,Sales,24,4,Economics,Sales Executive,236103,No,21-06-2022,No,0,0,0,0,,,,,,,,,
E368-3CF3,Male,18,Some Travel,Sales,9,4,Marketing ,Sales Representative,61582,No,24-06-2022,No,0,0,0,0,,,,,,,,,
7B84-8387,Male,20,Some Travel,Technology,4,4,Information Systems,Data Scientist,34954,No,24-06-2022,No,0,0,0,0,,,,,,,,,
D380-A175,Male,18,Frequent Traveller,Sales,21,4,Marketing,Sales Representative,22889,No,25-06-2022,No,0,0,0,0,,,,,,,,,
078D-B654,Male,24,Some Travel,Technology,1,4,Computer Science,Senior Software Engineer,113262,No,30-06-2022,No,0,0,0,0,,,,,,,,,
F1A4-58F5,Male,19,Some Travel,Technology,21,1,Computer Science,Senior Software Engineer,71551,Yes,01-07-2022,No,0,0,0,0,,,,,,,,,
D6AB-ED90,Female,20,No Travel ,Technology,12,3,Information Systems,Software Engineer,29329,No,03-07-2022,No,0,0,0,0,,,,,,,,,
0D92-C1D0,Female,26,Some Travel,Technology,43,3,Other,Machine Learning Engineer,125232,No,07-07-2022,No,0,0,0,0,,,,,,,,,
A3AE-B510,Male,31,Some Travel,Technology,28,4,Information Systems,Engineering Manager,353335,Yes,07-07-2022,No,0,0,0,0,,,,,,,,,
C1BA-AB7C,Male,27,Some Travel,Technology,19,4,Business Studies,Engineering Manager,118176,No,14-07-2022,No,0,0,0,0,,,,,,,,,
FBAF-649F,Female,19,Some Travel,Technology,33,3,Information Systems,Machine Learning Engineer,53571,Yes,16-07-2022,No,0,0,0,0,,,,,,,,,
F45B-1442,Male,29,Some Travel,Human Resources,41,3,Human Resources,HR Executive,142773,Yes,16-07-2022,No,0,0,0,0,,,,,,,,,
DC50-0336,Female,31,No Travel ,Technology,38,2,Information Systems,Machine Learning Engineer,272255,No,20-07-2022,No,0,0,0,0,,,,,,,,,
D051-2C2D,Non-Binary,20,Some Travel,Sales,43,5,Marketing,Sales Executive,39145,No,25-07-2022,No,0,0,0,0,,,,,,,,,
FC2A-4F21,Male,32,Some Travel,Sales,14,3,Economics,Sales Executive,173656,No,26-07-2022,No,0,0,0,0,,,,,,,,,
4044-F6D4,Male,40,Some Travel,Technology,33,3,Business Studies,Senior Software Engineer,271683,Yes,26-07-2022,No,0,0,0,0,,,,,,,,,
D8E6-5593,Non-Binary,19,Some Travel,Sales,38,4,Marketing ,Sales Representative,51132,Yes,09-08-2022,No,0,0,0,0,,,,,,,,,
116F-33F1,Male,19,Frequent Traveller,Sales,43,1,Marketing ,Sales Executive,65010,No,15-08-2022,No,0,0,0,0,,,,,,,,,
D210-D451,Male,21,Some Travel,Technology,43,3,Computer Science,Machine Learning Engineer,59158,Yes,20-08-2022,No,0,0,0,0,,,,,,,,,
7ED6-BEC8,Female,20,Frequent Traveller,Technology,2,1,Information Systems,Software Engineer,38009,No,24-08-2022,No,0,0,0,0,,,,,,,,,
C4F7-E118,Female,21,Frequent Traveller,Technology,27,3,Information Systems,Data Scientist,72355,No,24-08-2022,No,0,0,0,0,,,,,,,,,
